시점,구분별,경기실적SBHI,내수판매SBHI,영업이익실적 SBHI,자금사정SBHI,고용수준실적SBHI,선행종합지수,경제심리지수,KOSPI
2021.06,금속가공제품 기계및가구제외,81.4,78.2,70.4,75.5,94.0,127.1,109.2,3296.68
2021.06,전자부품컴퓨터영상음향및통신장비,90.3,93.0,86.0,88.3,96.9,127.1,109.2,3296.68
2021.06,의료정밀광학기기및시계,83.8,81.4,81.9,83.2,97.0,127.1,109.2,3296.68
2021.06,전기장비,81.6,79.9,74.3,75.9,96.8,127.1,109.2,3296.68
2021.06,기타기계및장비,86.4,85.5,72.9,80.0,90.4,127.1,109.2,3296.68
2021.06,자동차및트레일러,93.4,91.9,87.7,88.1,93.9,127.1,109.2,3296.68
2021.06,기타운송장비,88.2,91.5,80.9,82.9,96.1,127.1,109.2,3296.68
2021.06,가구,69.3,65.2,66.0,64.5,96.7,127.1,109.2,3296.68
2021.06,기타제품,83.4,79.2,80.1,77.1,91.3,127.1,109.2,3296.68
2021.06,비제조업,75.6,74.5,70.5,73.7,94.8,127.1,109.2,3296.68
2021.06,건설업,78.9,76.5,71.5,74.0,94.1,127.1,109.2,3296.68
2021.06,도매 및 소매업,73.7,73.0,68.2,73.3,94.8,127.1,109.2,3296.68
2021.06,운수업,78.4,76.7,71.2,67.3,89.0,127.1,109.2,3296.68
2021.06,숙박 및 음식점업,67.8,64.8,66.3,63.1,101.2,127.1,109.2,3296.68
2021.06,출판영상방송통신 및 정보서비스업,84.6,83.2,84.3,83.1,93.6,127.1,109.2,3296.68
2021.06,부동산업 및 임대업,72.3,72.5,71.6,72.3,100.3,127.1,109.2,3296.68
2021.06,전문과학 및 기술서비스업,84.3,85.5,80.7,82.5,92.1,127.1,109.2,3296.68
2021.06,사업시설관리 및 사업지원서비스업,80.0,79.6,77.2,80.9,96.5,127.1,109.2,3296.68
2021.06,교육서비스업,81.2,82.7,78.1,80.4,101.4,127.1,109.2,3296.68
2021.06,예술스포츠 및 여가관련서비스업,83.9,81.6,80.4,77.0,97.8,127.1,109.2,3296.68
2021.06,수리 및 기타개인서비스업,73.1,71.8,70.2,69.8,95.4,127.1,109.2,3296.68
2021.07,전산업,73.8,73.5,70.1,71.1,94.0,127.4,103.8,3202.32
2021.07,식료품,83.0,80.1,77.2,76.1,96.0,127.4,103.8,3202.32
2021.07,음료,83.8,81.6,82.5,92.6,94.6,127.4,103.8,3202.32
2021.07,섬유제품 의복제외,73.0,70.6,68.9,72.2,100.5,127.4,103.8,3202.32
2021.07,의복의복악세서리및모피제품,72.3,72.9,69.3,72.6,99.4,127.4,103.8,3202.32
2021.07,가죽가방및신발,59.9,62.2,56.4,57.0,101.0,127.4,103.8,3202.32
2021.07,목재및나무제품 가구제외,73.0,73.7,64.0,69.6,84.8,127.4,103.8,3202.32
2021.07,펄프종이및종이제품,76.4,79.4,71.7,83.5,82.4,127.4,103.8,3202.32
2021.07,인쇄및기록매체복제업,64.6,57.7,60.0,63.6,101.5,127.4,103.8,3202.32
2021.07,화학물질및화학제품 의약품제외,77.0,80.2,,80.4,87.2,127.4,103.8,3202.32
2021.07,의료용물질및의약품,101.0,100.5,96.0,95.0,92.1,127.4,103.8,3202.32
2021.07,고무제품및플라스틱제품,71.5,74.0,67.7,72.6,92.5,127.4,103.8,3202.32
2021.07,비금속광물제품,78.2,77.9,74.9,77.1,88.8,127.4,103.8,3202.32
2021.07,1차금속,85.0,85.1,82.6,77.3,94.3,127.4,103.8,3202.32
2021.07,금속가공제품 기계및가구제외,78.1,72.2,70.9,77.5,89.6,127.4,103.8,3202.32
2021.07,전자부품컴퓨터영상음향및통신장비,88.7,93.2,83.7,82.6,105.0,127.4,103.8,3202.32
2021.07,의료정밀광학기기및시계,88.2,85.7,83.6,89.3,94.2,127.4,103.8,3202.32
2021.07,전기장비,77.2,79.0,72.2,71.2,98.4,127.4,103.8,3202.32
2021.07,기타기계및장비,80.5,78.0,73.6,74.4,86.1,127.4,103.8,3202.32
2021.07,자동차및트레일러,89.7,88.9,82.8,79.4,91.7,127.4,103.8,3202.32
2021.07,기타운송장비,83.7,87.0,75.6,80.2,93.9,127.4,103.8,3202.32
2021.07,가구,68.3,68.3,60.6,62.0,102.1,127.4,103.8,3202.32
2021.07,기타제품,84.8,79.3,77.9,77.9,95.6,127.4,103.8,3202.32
2021.07,비제조업,70.7,70.6,67.9,68.5,94.5,127.4,103.8,3202.32
2021.07,건설업,77.6,76.9,71.9,75.0,91.2,127.4,103.8,3202.32
2021.07,도매 및 소매업,69.2,68.8,66.5,66.7,95.4,127.4,103.8,3202.32
2021.07,운수업,71.4,73.5,70.1,66.0,93.4,127.4,103.8,3202.32
2021.07,숙박 및 음식점업,35.2,37.3,36.4,40.2,101.6,127.4,103.8,3202.32
2021.07,출판영상방송통신 및 정보서비스업,83.3,83.8,82.0,80.3,91.8,127.4,103.8,3202.32
2021.07,부동산업 및 임대업,75.0,77.9,74.0,73.2,97.1,127.4,103.8,3202.32
2021.07,전문과학 및 기술서비스업,80.5,78.9,77.4,78.0,91.0,127.4,103.8,3202.32
2021.07,사업시설관리 및 사업지원서비스업,82.7,83.8,80.8,80.5,90.3,127.4,103.8,3202.32
2021.07,교육서비스업,74.9,75.7,73.3,71.9,97.0,127.4,103.8,3202.32
2021.07,예술스포츠 및 여가관련서비스업,71.5,66.1,67.7,69.5,97.6,127.4,103.8,3202.32
2021.07,수리 및 기타개인서비스업,65.3,66.1,67.5,66.2,93.8,127.4,103.8,3202.32
2021.08,전산업,70.8,70.8,69.2,71.3,95.3,127.5,105.2,3199.27
2021.08,식료품,82.5,83.8,76.7,78.8,94.7,127.5,105.2,3199.27
2021.08,음료,75.8,75.0,80.2,95.5,91.9,127.5,105.2,3199.27
2021.08,섬유제품 의복제외,73.8,71.3,67.6,69.4,107.5,127.5,105.2,3199.27
2021.08,의복의복악세서리및모피제품,69.2,69.7,66.0,68.7,98.4,127.5,105.2,3199.27
2021.08,가죽가방및신발,56.0,51.8,54.6,46.9,96.5,127.5,105.2,3199.27
2021.08,목재및나무제품 가구제외,77.3,72.4,69.6,74.1,83.2,127.5,105.2,3199.27
2021.08,펄프종이및종이제품,81.5,82.1,82.1,80.8,91.0,127.5,105.2,3199.27
2021.08,인쇄및기록매체복제업,53.1,48.6,48.4,55.4,103.5,127.5,105.2,3199.27
2021.08,화학물질및화학제품 의약품제외,75.6,76.2,,79.2,90.7,127.5,105.2,3199.27
2021.08,의료용물질및의약품,92.9,93.9,95.9,91.5,92.5,127.5,105.2,3199.27
2021.08,고무제품및플라스틱제품,67.5,70.4,67.1,69.5,89.3,127.5,105.2,3199.27
2021.08,비금속광물제품,61.8,66.7,61.1,77.4,90.1,127.5,105.2,3199.27
2021.08,1차금속,79.2,76.0,70.1,72.9,92.9,127.5,105.2,3199.27
2021.08,금속가공제품 기계및가구제외,71.5,68.8,66.5,74.2,89.8,127.5,105.2,3199.27
2021.08,전자부품컴퓨터영상음향및통신장비,81.0,83.5,80.5,78.6,100.6,127.5,105.2,3199.27
2021.08,의료정밀광학기기및시계,81.2,79.2,81.1,80.5,94.8,127.5,105.2,3199.27
2021.08,전기장비,76.7,73.8,68.5,71.2,101.6,127.5,105.2,3199.27
2021.08,기타기계및장비,78.3,75.3,71.7,75.8,91.7,127.5,105.2,3199.27
2021.08,자동차및트레일러,77.4,75.0,72.2,78.0,90.8,127.5,105.2,3199.27
2021.08,기타운송장비,82.3,83.7,79.1,76.6,93.0,127.5,105.2,3199.27
2021.08,가구,64.5,67.3,61.6,60.9,98.3,127.5,105.2,3199.27
2021.08,기타제품,75.4,75.2,71.1,72.4,99.3,127.5,105.2,3199.27
2021.08,비제조업,68.5,69.1,68.2,69.7,96.1,127.5,105.2,3199.27
2021.08,건설업,76.1,74.7,69.3,73.5,95.4,127.5,105.2,3199.27
2021.08,도매 및 소매업,66.3,67.8,68.3,68.6,97.5,127.5,105.2,3199.27
2021.08,운수업,67.6,67.5,69.7,73.2,88.3,127.5,105.2,3199.27
2021.08,숙박 및 음식점업,49.5,51.1,48.7,51.9,96.1,127.5,105.2,3199.27
2021.08,출판영상방송통신 및 정보서비스업,78.2,77.8,77.2,79.5,93.3,127.5,105.2,3199.27
2021.08,부동산업 및 임대업,62.7,61.8,61.7,63.1,96.3,127.5,105.2,3199.27
2021.08,전문과학 및 기술서비스업,77.4,76.0,73.7,75.8,90.8,127.5,105.2,3199.27
2021.08,사업시설관리 및 사업지원서비스업,82.9,81.1,79.3,79.4,92.6,127.5,105.2,3199.27
2021.08,교육서비스업,68.2,71.3,66.6,69.1,102.2,127.5,105.2,3199.27
2021.08,예술스포츠 및 여가관련서비스업,68.6,67.5,68.4,70.2,99.9,127.5,105.2,3199.27
2021.08,수리 및 기타개인서비스업,60.5,61.7,62.1,65.3,97.4,127.5,105.2,3199.27
2021.09,전산업,76.3,76.3,72.8,72.8,93.9,127.5,104.4,3068.82
2021.09,식료품,97.8,95.4,93.3,86.5,87.5,127.5,104.4,3068.82
2021.09,음료,95.2,97.2,89.2,85.2,94.0,127.5,104.4,3068.82
2021.09,섬유제품 의복제외,70.5,72.3,65.9,64.2,104.1,127.5,104.4,3068.82
2021.09,의복의복악세서리및모피제품,75.8,76.9,75.8,72.4,95.5,127.5,104.4,3068.82
2021.09,가죽가방및신발,54.7,52.0,52.7,54.9,97.9,127.5,104.4,3068.82
2021.09,목재및나무제품 가구제외,72.9,73.9,69.2,67.3,82.0,127.5,104.4,3068.82
2021.09,펄프종이및종이제품,85.4,85.4,85.6,86.5,81.4,127.5,104.4,3068.82
2021.09,인쇄및기록매체복제업,67.1,65.5,63.2,64.4,97.9,127.5,104.4,3068.82
2021.09,화학물질및화학제품 의약품제외,76.2,79.8,,79.8,94.1,127.5,104.4,3068.82
2021.09,의료용물질및의약품,96.5,97.0,100.3,94.3,93.0,127.5,104.4,3068.82
2021.09,고무제품및플라스틱제품,71.1,69.7,66.0,70.1,85.3,127.5,104.4,3068.82
2021.09,비금속광물제품,68.4,70.8,66.0,71.8,90.1,127.5,104.4,3068.82
2021.09,1차금속,81.6,83.8,73.8,70.8,95.1,127.5,104.4,3068.82
2021.09,금속가공제품 기계및가구제외,84.0,81.4,78.6,79.1,91.3,127.5,104.4,3068.82
2021.09,전자부품컴퓨터영상음향및통신장비,86.9,91.5,83.8,80.3,97.5,127.5,104.4,3068.82
2021.09,의료정밀광학기기및시계,89.0,86.4,80.2,84.6,96.3,127.5,104.4,3068.82
2021.09,전기장비,70.7,70.2,58.2,67.3,102.5,127.5,104.4,3068.82
2021.09,기타기계및장비,84.8,81.8,81.3,78.3,90.9,127.5,104.4,3068.82
2021.09,자동차및트레일러,82.1,79.2,77.2,84.1,96.2,127.5,104.4,3068.82
2021.09,기타운송장비,87.2,84.9,79.9,75.5,93.6,127.5,104.4,3068.82
2021.09,가구,65.8,69.5,65.8,67.3,99.2,127.5,104.4,3068.82
2021.09,기타제품,78.1,77.2,74.9,79.2,98.7,127.5,104.4,3068.82
2021.09,비제조업,74.3,74.5,71.4,70.9,94.3,127.5,104.4,3068.82
2021.09,건설업,75.6,73.7,69.4,69.3,94.4,127.5,104.4,3068.82
2021.09,도매 및 소매업,74.6,75.8,72.3,70.9,94.2,127.5,104.4,3068.82
2021.09,운수업,77.2,79.2,75.2,73.8,93.5,127.5,104.4,3068.82
2021.09,숙박 및 음식점업,50.8,48.5,46.5,52.2,96.2,127.5,104.4,3068.82
2021.09,출판영상방송통신 및 정보서비스업,85.1,84.1,83.0,83.7,91.2,127.5,104.4,3068.82
2021.09,부동산업 및 임대업,66.9,66.7,71.1,70.7,95.9,127.5,104.4,3068.82
2021.09,전문과학 및 기술서비스업,80.4,78.1,77.3,80.6,92.5,127.5,104.4,3068.82
2021.09,사업시설관리 및 사업지원서비스업,82.6,83.9,80.9,81.5,95.3,127.5,104.4,3068.82
2021.09,교육서비스업,66.0,68.2,64.6,68.9,105.9,127.5,104.4,3068.82
2021.09,예술스포츠 및 여가관련서비스업,78.8,77.4,76.1,81.2,96.7,127.5,104.4,3068.82
2021.09,수리 및 기타개인서비스업,65.8,64.4,62.1,60.3,94.8,127.5,104.4,3068.82
2021.1,전산업,78.6,77.5,74.0,73.7,94.3,127.5,105.5,2970.68
2021.1,식료품,87.9,86.4,82.7,82.0,88.4,127.5,105.5,2970.68
2021.1,음료,78.6,78.2,74.9,91.8,95.4,127.5,105.5,2970.68
2021.1,섬유제품 의복제외,75.9,75.9,67.5,69.0,100.5,127.5,105.5,2970.68
2021.1,의복의복악세서리및모피제품,77.9,79.6,78.3,73.5,99.5,127.5,105.5,2970.68
2021.1,가죽가방및신발,51.4,51.9,49.7,50.3,90.2,127.5,105.5,2970.68
2021.1,목재및나무제품 가구제외,77.2,77.5,66.0,68.8,80.4,127.5,105.5,2970.68
2021.1,펄프종이및종이제품,82.1,79.4,77.5,74.1,83.4,127.5,105.5,2970.68
2021.1,인쇄및기록매체복제업,78.7,80.1,75.1,68.9,96.3,127.5,105.5,2970.68
2021.1,화학물질및화학제품 의약품제외,82.6,82.7,,77.8,90.7,127.5,105.5,2970.68
2021.1,의료용물질및의약품,99.5,99.5,98.6,100.0,94.6,127.5,105.5,2970.68
2021.1,고무제품및플라스틱제품,76.0,74.6,69.3,73.1,87.6,127.5,105.5,2970.68
2021.1,비금속광물제품,79.0,77.7,72.5,75.4,89.4,127.5,105.5,2970.68
2021.1,1차금속,81.5,81.8,77.9,80.7,92.0,127.5,105.5,2970.68
2021.1,금속가공제품 기계및가구제외,86.0,81.9,74.6,72.5,94.2,127.5,105.5,2970.68
2021.1,전자부품컴퓨터영상음향및통신장비,90.6,91.8,88.8,84.7,97.0,127.5,105.5,2970.68
2021.1,의료정밀광학기기및시계,85.2,86.5,77.5,82.7,96.8,127.5,105.5,2970.68
2021.1,전기장비,82.8,84.3,76.4,72.9,99.3,127.5,105.5,2970.68
2021.1,기타기계및장비,81.0,80.5,71.9,80.2,93.5,127.5,105.5,2970.68
2021.1,자동차및트레일러,80.6,86.0,80.0,83.2,99.6,127.5,105.5,2970.68
2021.1,기타운송장비,88.7,88.9,79.6,82.6,99.3,127.5,105.5,2970.68
2021.1,가구,69.6,73.3,68.1,67.4,98.4,127.5,105.5,2970.68
2021.1,기타제품,83.0,83.8,80.6,81.2,93.8,127.5,105.5,2970.68
2021.1,비제조업,76.9,75.3,73.0,71.9,94.6,127.5,105.5,2970.68
2021.1,건설업,77.3,72.8,70.9,74.0,91.9,127.5,105.5,2970.68
2021.1,도매 및 소매업,78.0,76.5,73.5,70.2,96.1,127.5,105.5,2970.68
2021.1,운수업,76.7,77.0,75.1,78.5,89.4,127.5,105.5,2970.68
2021.1,숙박 및 음식점업,53.5,54.0,51.9,56.5,96.8,127.5,105.5,2970.68
2021.1,출판영상방송통신 및 정보서비스업,83.3,83.5,82.0,82.9,90.3,127.5,105.5,2970.68
2021.1,부동산업 및 임대업,72.2,73.5,74.8,75.0,94.6,127.5,105.5,2970.68
2021.1,전문과학 및 기술서비스업,79.7,79.6,79.6,79.0,90.5,127.5,105.5,2970.68
2021.1,사업시설관리 및 사업지원서비스업,88.3,85.5,85.1,84.1,92.9,127.5,105.5,2970.68
2021.1,교육서비스업,67.0,67.7,65.5,69.3,104.4,127.5,105.5,2970.68
2021.1,예술스포츠 및 여가관련서비스업,76.0,75.0,77.8,76.3,101.5,127.5,105.5,2970.68
2021.1,수리 및 기타개인서비스업,70.0,70.5,71.1,66.2,92.4,127.5,105.5,2970.68
2021.11,전산업,82.9,82.8,76.9,76.5,93.7,127.4,106.2,2839.01
2021.11,식료품,92.2,89.7,84.8,87.2,89.2,127.4,106.2,2839.01
2021.11,음료,89.3,94.9,78.5,88.9,88.4,127.4,106.2,2839.01
2021.11,섬유제품 의복제외,79.9,81.2,73.4,76.3,93.7,127.4,106.2,2839.01
2021.11,의복의복악세서리및모피제품,77.8,79.5,76.2,80.0,98.3,127.4,106.2,2839.01
2021.11,가죽가방및신발,71.0,74.1,71.3,63.7,97.4,127.4,106.2,2839.01
2021.11,목재및나무제품 가구제외,85.3,84.1,74.5,77.0,77.1,127.4,106.2,2839.01
2021.11,펄프종이및종이제품,86.2,88.9,83.6,85.1,86.2,127.4,106.2,2839.01
2021.11,인쇄및기록매체복제업,84.1,87.3,79.3,78.2,93.4,127.4,106.2,2839.01
2021.11,화학물질및화학제품 의약품제외,90.3,88.6,,85.2,88.1,127.4,106.2,2839.01
2021.11,의료용물질및의약품,107.4,105.0,93.9,101.8,92.6,127.4,106.2,2839.01
2021.11,고무제품및플라스틱제품,78.5,80.7,72.6,75.0,91.8,127.4,106.2,2839.01
2021.11,비금속광물제품,89.8,86.7,77.1,83.8,88.0,127.4,106.2,2839.01
2021.11,1차금속,82.4,84.9,76.5,72.8,91.7,127.4,106.2,2839.01
2021.11,금속가공제품 기계및가구제외,83.9,78.5,75.4,77.5,90.7,127.4,106.2,2839.01
2021.11,전자부품컴퓨터영상음향및통신장비,90.1,94.6,86.2,85.2,98.4,127.4,106.2,2839.01
2021.11,의료정밀광학기기및시계,88.4,89.7,81.3,82.6,93.6,127.4,106.2,2839.01
2021.11,전기장비,83.6,85.0,73.1,73.6,98.9,127.4,106.2,2839.01
2021.11,기타기계및장비,80.5,83.5,75.1,78.4,96.0,127.4,106.2,2839.01
2021.11,자동차및트레일러,93.4,93.9,86.8,84.8,90.5,127.4,106.2,2839.01
2021.11,기타운송장비,93.1,87.8,80.2,84.5,91.2,127.4,106.2,2839.01
2021.11,가구,88.4,92.8,81.5,81.5,93.7,127.4,106.2,2839.01
2021.11,기타제품,82.4,81.7,75.8,74.9,94.7,127.4,106.2,2839.01
2021.11,비제조업,81.7,81.3,76.1,74.8,94.3,127.4,106.2,2839.01
2021.11,건설업,79.6,78.4,74.4,74.9,92.6,127.4,106.2,2839.01
2021.11,도매 및 소매업,83.1,82.5,75.8,74.0,96.0,127.4,106.2,2839.01
2021.11,운수업,77.5,80.1,74.6,73.7,87.5,127.4,106.2,2839.01
2021.11,숙박 및 음식점업,80.5,81.9,78.4,73.8,91.5,127.4,106.2,2839.01
2021.11,출판영상방송통신 및 정보서비스업,87.6,86.5,86.4,86.3,92.3,127.4,106.2,2839.01
2021.11,부동산업 및 임대업,70.8,70.4,68.3,68.3,91.1,127.4,106.2,2839.01
2021.11,전문과학 및 기술서비스업,78.3,78.8,79.8,76.4,93.2,127.4,106.2,2839.01
2021.11,사업시설관리 및 사업지원서비스업,86.8,86.9,81.9,83.1,89.7,127.4,106.2,2839.01
2021.11,교육서비스업,80.9,81.0,77.9,77.9,100.8,127.4,106.2,2839.01
2021.11,예술스포츠 및 여가관련서비스업,76.0,78.9,75.9,75.4,97.0,127.4,106.2,2839.01
2021.11,수리 및 기타개인서비스업,72.8,73.3,70.2,69.0,95.7,127.4,106.2,2839.01
2021.12,전산업,80.5,80.5,77.1,77.4,94.0,127.7,104.5,2977.65
2021.12,식료품,83.0,80.1,83.0,82.5,90.1,127.7,104.5,2977.65
2021.12,음료,86.0,94.4,77.1,85.5,86.9,127.7,104.5,2977.65
2021.12,섬유제품 의복제외,68.4,72.6,65.8,67.9,100.4,127.7,104.5,2977.65
2021.12,의복의복악세서리및모피제품,76.8,77.9,77.3,72.9,98.4,127.7,104.5,2977.65
2021.12,가죽가방및신발,60.7,64.7,63.4,59.0,100.3,127.7,104.5,2977.65
2021.12,목재및나무제품 가구제외,80.7,80.6,64.8,73.8,78.7,127.7,104.5,2977.65
2021.12,펄프종이및종이제품,89.1,88.8,84.6,85.7,85.9,127.7,104.5,2977.65
2021.12,인쇄및기록매체복제업,92.7,91.4,84.0,80.2,88.0,127.7,104.5,2977.65
2021.12,화학물질및화학제품 의약품제외,85.6,89.4,,86.3,89.1,127.7,104.5,2977.65
2021.12,의료용물질및의약품,97.6,97.6,85.8,90.2,90.7,127.7,104.5,2977.65
2021.12,고무제품및플라스틱제품,73.3,77.4,61.4,71.5,88.4,127.7,104.5,2977.65
2021.12,비금속광물제품,81.5,80.3,83.4,79.8,84.8,127.7,104.5,2977.65
2021.12,1차금속,82.4,81.7,71.9,80.1,90.3,127.7,104.5,2977.65
2021.12,금속가공제품 기계및가구제외,81.8,76.7,73.1,75.6,93.4,127.7,104.5,2977.65
2021.12,전자부품컴퓨터영상음향및통신장비,86.0,87.2,90.1,85.5,98.4,127.7,104.5,2977.65
2021.12,의료정밀광학기기및시계,90.6,91.3,89.6,91.8,98.0,127.7,104.5,2977.65
2021.12,전기장비,86.7,82.0,77.8,77.8,98.1,127.7,104.5,2977.65
2021.12,기타기계및장비,90.6,92.6,83.2,81.8,88.9,127.7,104.5,2977.65
2021.12,자동차및트레일러,86.0,88.7,82.6,82.7,88.6,127.7,104.5,2977.65
2021.12,기타운송장비,95.3,95.9,80.6,86.6,92.7,127.7,104.5,2977.65
2021.12,가구,86.5,85.0,75.0,72.2,88.4,127.7,104.5,2977.65
2021.12,기타제품,81.8,82.7,78.0,81.0,96.1,127.7,104.5,2977.65
2021.12,비제조업,78.8,78.8,76.8,76.3,95.2,127.7,104.5,2977.65
2021.12,건설업,78.2,78.0,74.6,75.2,92.2,127.7,104.5,2977.65
2021.12,도매 및 소매업,80.7,80.2,78.4,77.5,97.4,127.7,104.5,2977.65
2021.12,운수업,76.9,80.2,73.2,74.7,89.3,127.7,104.5,2977.65
2021.12,숙박 및 음식점업,50.0,51.7,52.4,53.7,98.1,127.7,104.5,2977.65
2021.12,출판영상방송통신 및 정보서비스업,91.4,89.2,89.0,89.9,91.3,127.7,104.5,2977.65
2021.12,부동산업 및 임대업,68.4,70.4,70.2,71.3,91.9,127.7,104.5,2977.65
2021.12,전문과학 및 기술서비스업,86.7,87.3,86.5,82.5,91.6,127.7,104.5,2977.65
2021.12,사업시설관리 및 사업지원서비스업,87.3,88.1,85.4,84.6,89.3,127.7,104.5,2977.65
2021.12,교육서비스업,79.3,77.9,75.7,76.4,100.7,127.7,104.5,2977.65
2021.12,예술스포츠 및 여가관련서비스업,62.5,61.4,59.2,63.4,91.8,127.7,104.5,2977.65
2021.12,수리 및 기타개인서비스업,67.2,70.4,69.8,66.5,94.2,127.7,104.5,2977.65
2022.01,전산업,78.8,77.2,73.9,75.7,92.3,128.0,105.6,2663.34
2022.01,식료품,90.6,87.6,83.7,83.2,93.5,128.0,105.6,2663.34
2022.01,음료,86.4,93.9,83.2,86.9,93.9,128.0,105.6,2663.34
2022.01,섬유제품 의복제외,72.4,69.3,71.3,72.3,102.7,128.0,105.6,2663.34
2022.01,의복의복악세서리및모피제품,78.2,79.3,74.4,76.0,97.8,128.0,105.6,2663.34
2022.01,가죽가방및신발,63.2,65.0,59.5,60.1,96.6,128.0,105.6,2663.34
2022.01,목재및나무제품 가구제외,76.3,75.3,73.5,74.4,86.4,128.0,105.6,2663.34
2022.01,펄프종이및종이제품,89.3,81.5,79.8,82.6,85.4,128.0,105.6,2663.34
2022.01,인쇄및기록매체복제업,78.0,74.1,71.6,73.0,91.4,128.0,105.6,2663.34
2022.01,화학물질및화학제품 의약품제외,83.8,84.3,,79.3,89.8,128.0,105.6,2663.34
2022.01,의료용물질및의약품,93.5,96.3,91.3,104.8,91.0,128.0,105.6,2663.34
2022.01,고무제품및플라스틱제품,78.7,74.5,67.9,69.9,91.8,128.0,105.6,2663.34
2022.01,비금속광물제품,75.3,72.3,68.7,78.5,94.5,128.0,105.6,2663.34
2022.01,1차금속,78.7,79.1,70.9,74.2,91.8,128.0,105.6,2663.34
2022.01,금속가공제품 기계및가구제외,82.8,74.4,73.1,78.0,88.5,128.0,105.6,2663.34
2022.01,전자부품컴퓨터영상음향및통신장비,91.4,93.8,87.0,81.4,93.8,128.0,105.6,2663.34
2022.01,의료정밀광학기기및시계,80.9,77.1,77.9,81.6,99.3,128.0,105.6,2663.34
2022.01,전기장비,81.7,80.2,75.0,79.4,95.5,128.0,105.6,2663.34
2022.01,기타기계및장비,86.2,81.6,79.6,79.6,92.5,128.0,105.6,2663.34
2022.01,자동차및트레일러,81.2,83.1,76.7,78.5,91.4,128.0,105.6,2663.34
2022.01,기타운송장비,89.0,89.7,79.1,81.7,89.4,128.0,105.6,2663.34
2022.01,가구,84.4,88.7,81.4,84.1,91.2,128.0,105.6,2663.34
2022.01,기타제품,76.1,72.8,73.8,75.5,96.5,128.0,105.6,2663.34
2022.01,비제조업,76.8,75.6,72.9,74.4,92.1,128.0,105.6,2663.34
2022.01,건설업,72.8,71.7,68.8,74.9,93.2,128.0,105.6,2663.34
2022.01,도매 및 소매업,79.8,77.7,74.7,75.0,91.3,128.0,105.6,2663.34
2022.01,운수업,75.8,76.7,72.6,70.7,89.8,128.0,105.6,2663.34
2022.01,숙박 및 음식점업,55.8,57.9,55.4,60.9,102.9,128.0,105.6,2663.34
2022.01,출판영상방송통신 및 정보서비스업,80.6,79.2,81.2,84.6,89.9,128.0,105.6,2663.34
2022.01,부동산업 및 임대업,71.2,72.8,71.2,72.2,92.5,128.0,105.6,2663.34
2022.01,전문과학 및 기술서비스업,81.3,82.0,78.1,79.7,88.0,128.0,105.6,2663.34
2022.01,사업시설관리 및 사업지원서비스업,80.0,83.5,78.2,76.8,91.3,128.0,105.6,2663.34
2022.01,교육서비스업,79.4,77.8,75.6,77.8,99.1,128.0,105.6,2663.34
2022.01,예술스포츠 및 여가관련서비스업,56.3,57.7,63.3,67.3,96.2,128.0,105.6,2663.34
2022.01,수리 및 기타개인서비스업,65.4,65.8,64.2,63.4,95.2,128.0,105.6,2663.34
2022.02,전산업,73.4,72.9,70.2,73.3,93.1,128.0,105.7,2699.18
2022.02,식료품,76.4,76.8,70.3,77.9,96.0,128.0,105.7,2699.18
2022.02,음료,73.9,67.9,68.8,88.9,99.2,128.0,105.7,2699.18
2022.02,섬유제품 의복제외,71.7,75.2,70.5,69.2,97.7,128.0,105.7,2699.18
2022.02,의복의복악세서리및모피제품,73.3,72.8,71.2,70.4,93.6,128.0,105.7,2699.18
2022.02,가죽가방및신발,58.4,61.5,58.4,63.9,95.2,128.0,105.7,2699.18
2022.02,목재및나무제품 가구제외,73.8,73.0,65.8,70.9,82.6,128.0,105.7,2699.18
2022.02,펄프종이및종이제품,75.1,75.1,70.0,76.8,82.8,128.0,105.7,2699.18
2022.02,인쇄및기록매체복제업,67.0,67.0,60.1,64.9,96.2,128.0,105.7,2699.18
2022.02,화학물질및화학제품 의약품제외,84.3,86.1,,81.9,83.2,128.0,105.7,2699.18
2022.02,의료용물질및의약품,106.5,94.9,87.3,92.7,93.3,128.0,105.7,2699.18
2022.02,고무제품및플라스틱제품,74.4,78.3,67.8,70.8,84.5,128.0,105.7,2699.18
2022.02,비금속광물제품,68.9,71.7,68.8,73.0,92.3,128.0,105.7,2699.18
2022.02,1차금속,81.9,77.4,70.2,75.4,90.0,128.0,105.7,2699.18
2022.02,금속가공제품 기계및가구제외,77.1,73.3,71.7,79.2,87.3,128.0,105.7,2699.18
2022.02,전자부품컴퓨터영상음향및통신장비,83.8,86.3,76.3,82.3,97.9,128.0,105.7,2699.18
